gene	score	logfoldchange	pval	pval_adj	cluster
Hpcal1	12,861624717712402	1,4373093843460083	7,400427452136052e-38	5,168993007887807e-36	AM
Mfge8	12,860774993896484	1,346797227859497	7,482267901436885e-38	5,211679401153199e-36	AM
Uqcrq	12,850011825561523	1,094799280166626	8,599693295304064e-38	5,973460992000572e-36	AM
Fcgr4	12,821447372436523	2,5343728065490723	1,243576472684494e-37	8,614250800454987e-36	AM
Ager	19,99582862854004	5,198927402496338	5,987548713756809e-89	1,5055691240741495e-84	AT1
Akap5	17,546913146972656	7,478948593139648	6,28023757375253e-69	7,895828689600368e-65	AT1
Lmo7	17,489160537719727	4,354311466217041	1,7329161183799558e-68	1,4524725265554662e-64	AT1
Limch1	17,116924285888672	4,612096309661865	1,1098809982612675e-65	6,976989425319892e-62	AT1
Emp2	17,025562286376953	4,233564376831055	5,308061074817712e-65	2,6694239145258273e-61	AT1
Rtkn2	16,30177879333496	8,479732513427734	9,586232510898206e-60	4,0174302747755898e-56	AT1
Vegfa	16,268972396850586	4,5634589195251465	1,6388531038946766e-59	5,886994471061663e-56	AT1
Prdx6	16,165889739990234	3,4027488231658936	8,776151700235837e-59	2,7584541812803766e-55	AT1
Sec14l3	16,05072593688965	3,5406486988067627	5,649953942276875e-58	1,5785343542061335e-54	AT1
Sparc	15,619892120361328	3,8275561332702637	5,329580878491107e-55	1,3401231118965888e-51	AT1
Cldn18	15,054750442504883	3,792984962463379	3,213110577217709e-51	7,344878678558118e-48	AT1
Clic5	14,960418701171875	3,710688591003418	1,3318471114619942e-50	2,79077463480932e-47	AT1
Ndst1	14,763455390930176	4,601053714752197	2,520316129861998e-49	4,8748730065676876e-46	AT1
Timp3	14,586615562438965	3,1470792293548584	3,4173402257074683e-48	6,137787141101021e-45	AT1
Col4a4	14,140172958374023	5,355591773986816	2,147568942659744e-45	3,60004140421195e-42	AT1
Spock2	13,83419418334961	6,594618797302246	1,5850244539247977e-43	2,49096499337119e-40	AT1
Myh14	13,826791763305664	3,711904287338257	1,756838161121607e-43	2,5985703271413416e-40	AT1
Scd2	13,32618522644043	3,449951648712158	1,6302355501017109e-40	2,2773484948504175e-37	AT1
Col4a3	13,190978050231934	6,0874342918396	9,889413217986318e-40	1,3087857650856104e-36	AT1
Krt7	13,068083763122559	4,360782146453857	5,011193837463475e-39	6,300323452150954e-36	AT1
Igfbp7	12,992801666259766	3,220090866088867	1,344150879986893e-38	1,609460660822401e-35	AT1
Ahnak	12,360638618469238	1,9508918523788452	4,267543647430918e-35	4,8776084097568383e-32	AT1
Tns1	12,285090446472168	2,8644962310791016	1,0892319614252104e-34	1,190814681305953e-31	AT1
Hopx	12,236892700195312	5,537756443023682	1,9744698977754363e-34	2,0686685658151395e-31	AT1
Cavin2	12,026472091674805	2,6083407402038574	2,579505274096128e-33	2,5944664046858853e-30	AT1
Igfbp2	11,936001777648926	7,740816116333008	7,682800190523566e-33	7,430154261181347e-30	AT1
Fam189a2	11,72441577911377	4,845431327819824	9,555760946702686e-32	8,899244777957002e-29	AT1
Agrn	11,674291610717773	3,9602856636047363	1,724969191563123e-31	1,5490839400662404e-28	AT1
Pxdc1	11,550389289855957	4,466925144195557	7,348655370521448e-31	6,371791010060753e-28	AT1
Mettl7a1	11,358880996704102	2,3814568519592285	6,699750135778831e-30	5,61550723880529e-27	AT1
Cyp4b1	11,24460220336914	2,9774489402770996	2,4620478489963275e-29	1,9970384891294405e-26	AT1
Mal2	11,155133247375488	4,035076141357422	6,759127594221781e-29	5,311195729897083e-26	AT1
Myo1b	11,078400611877441	4,608532428741455	1,5969987816997836e-28	1,2168646777527593e-25	AT1
Icam1	10,991628646850586	2,669283151626587	4,19288945486139e-28	3,100888392426166e-25	AT1
Dag1	10,970285415649414	3,4143805503845215	5,310461020763812e-28	3,815186924774459e-25	AT1
Lpin2	10,82085132598877	2,477027416229248	2,742189779851783e-27	1,915343389288141e-24	AT1
Npnt	10,722297668457031	3,0247209072113037	7,999119863818387e-27	5,436158620965225e-24	AT1
Alcam	10,689451217651367	2,120760202407837	1,1404410901130442e-26	7,546418739708552e-24	AT1
Ppp3ca	10,478920936584473	2,6279661655426025	1,0796899969626946e-25	6,961232044519732e-23	AT1
Gprc5a	10,429388046264648	4,2587890625	1,8205629691676697e-25	1,1444513964930265e-22	AT1
Otud7b	10,421706199645996	3,6506121158599854	1,973799300975972e-25	1,1883143488132575e-22	AT1
Sema3e	10,421175003051758	5,566042900085449	1,98485594154531e-25	1,1883143488132575e-22	AT1
Hs2st1	10,215228080749512	4,4259724617004395	1,6948008084494624e-24	9,910643332200403e-22	AT1
Selenbp1	10,175741195678711	1,919533133506775	2,5445503884400406e-24	1,4541527163028369e-21	AT1
Fgf1	10,102025032043457	3,9525845050811768	5,411286491412924e-24	3,0237066405906217e-21	AT1
Qk	9,999507904052734	2,2632694244384766	1,5315579181724856e-23	8,37196170705373e-21	AT1
Resf1	9,900927543640137	2,5551130771636963	4,1243246172631056e-23	2,2065136702357615e-20	AT1
Ndnf	9,882880210876465	5,1482014656066895	4,939264186321748e-23	2,5874541242720906e-20	AT1
Rgcc	9,87741756439209	2,773770570755005	5,2159608284607797e-23	2,6766394904417613e-20	AT1
Tead1	9,779006958007812	3,7911577224731445	1,3856278512647182e-22	6,968322464010267e-20	AT1
Msn	9,710725784301758	1,9202041625976562	2,713966885851909e-22	1,338092104798946e-19	AT1
Nebl	9,698508262634277	4,138776779174805	3,0593877617715367e-22	1,4793904859566402e-19	AT1
App	9,673078536987305	1,6261017322540283	3,923945780502456e-22	1,8616531443534765e-19	AT1
Lamb3	9,380203247070312	4,000771522521973	6,584579427758997e-21	3,06609721687037e-18	AT1
Cryab	9,37267780303955	4,294472694396973	7,071539802631589e-21	3,2329794243122055e-18	AT1
Scnn1g	9,357020378112793	5,766900539398193	8,201694955536709e-21	3,682707493874474e-18	AT1
S100a6	9,183490753173828	2,543635606765747	4,1733733601960005e-20	1,8410433884583937e-17	AT1
Tef	9,125234603881836	3,1470108032226562	7,158097081706234e-20	3,1032819158535045e-17	AT1
Magi3	9,034717559814453	3,3186419010162354	1,6442658436399843e-19	7,007638074292781e-17	AT1
Wwc1	9,000617980957031	2,7836568355560303	2,244511470143827e-19	9,264806649205008e-17	AT1
Mpp5	9,000468254089355	3,8683505058288574	2,2475768765221934e-19	9,264806649205008e-17	AT1
Cyp2b10	8,952549934387207	3,5146827697753906	3,473639913214449e-19	1,4087850906093116e-16	AT1
Neat1	8,939868927001953	2,0486297607421875	3,896325432712006e-19	1,5551286191356094e-16	AT1
Slco3a1	8,871805191040039	3,44854736328125	7,196936894132964e-19	2,827609034421459e-16	AT1
Col4a2	8,849392890930176	2,772678852081299	8,799700048622437e-19	3,4041301188094026e-16	AT1
Crip2	8,758861541748047	1,9746668338775635	1,9723206696694244e-18	7,514242914975406e-16	AT1
Cadm1	8,68699836730957	2,9302120208740234	3,7214229308680995e-18	1,3966444715922143e-15	AT1
Cav1	8,641695022583008	2,3372201919555664	5,538500631084389e-18	2,048023505420838e-15	AT1
Samhd1	8,616291999816895	2,0113637447357178	6,915702246874052e-18	2,520222217357218e-15	AT1
Myl12a	8,601104736328125	1,8729040622711182	7,89521011271608e-18	2,836072261203512e-15	AT1
Aqp5	8,539498329162598	3,27595853805542	1,348060303066833e-17	4,774222016988101e-15	AT1
Slc39a8	8,467634201049805	3,1677353382110596	2,5042638040013065e-17	8,74579352105734e-15	AT1
Pdgfa	8,461491584777832	3,304119825363159	2,6397898837496967e-17	9,092810496833715e-15	AT1
Gramd2	8,39439582824707	3,6931238174438477	4,682975857619952e-17	1,5912625397277527e-14	AT1
Sema3b	8,272802352905273	4,186944961547852	1,308465961257221e-16	4,386850212775043e-14	AT1
Mprip	8,24022102355957	1,7923568487167358	1,718924968107014e-16	5,687153726717219e-14	AT1
Tspan2	8,200530052185059	3,567532539367676	2,3932921279200557e-16	7,815497474876597e-14	AT1
Sptbn1	8,19775104522705	1,2299394607543945	2,449250124762489e-16	7,895691588096512e-14	AT1
Fam174b	8,191710472106934	4,782444953918457	2,5753916923191256e-16	8,1972435573879e-14	AT1
Lamc2	8,118301391601562	4,9998674392700195	4,727543632509261e-16	1,4859260579930672e-13	AT1
Pmp22	8,109638214111328	2,9095404148101807	5,077064673488812e-16	1,5760838421589655e-13	AT1
Scnn1a	8,097052574157715	3,583566665649414	5,630668698344837e-16	1,7266239563400112e-13	AT1
Tppp3	7,957861423492432	2,297581911087036	1,7503823186681885e-15	5,302814867820674e-13	AT1
Fbln5	7,932526588439941	4,418649673461914	2,147315694405927e-15	6,354356211048119e-13	AT1
Col4a1	7,932485580444336	2,0926451683044434	2,1480225807877913e-15	6,354356211048119e-13	AT1
Cnn2	7,7713446617126465	2,0787878036499023	7,765732487732002e-15	2,2705737605118745e-12	AT1
Rab11fip1	7,7478485107421875	3,7259511947631836	9,346244613724637e-15	2,7012795495644366e-12	AT1
Pdpn	7,71966028213501	4,388437271118164	1,1664011302819614e-14	3,332858684197718e-12	AT1
Slc44a2	7,6850361824035645	3,0700109004974365	1,5295375820166643e-14	4,321373314585284e-12	AT1
Rabgap1l	7,5201287269592285	2,481370687484741	5,4722312091044286e-14	1,5288805972547874e-11	AT1
Clip1	7,4633708000183105	1,9483261108398438	8,433658313847922e-14	2,3303773439747912e-11	AT1
Bcam	7,437245845794678	2,7974846363067627	1,0280597523734205e-13	2,8098437471119194e-11	AT1
Lama3	7,328483581542969	7,050134658813477	2,327712742778785e-13	6,293584614749736e-11	AT1
Sorbs3	7,326508522033691	2,4047505855560303	2,362259096457863e-13	6,319043083024783e-11	AT1
Igfbp6	7,301596164703369	2,9320411682128906	2,8437369256603397e-13	7,526922631129393e-11	AT1
Ano1	7,268674850463867	5,008172988891602	3,630316357629873e-13	9,508781751312829e-11	AT1
Nrbp2	7,264322757720947	2,6819474697113037	3,749118132561737e-13	9,718719117862358e-11	AT1
Arhgef2	7,102977275848389	2,139169216156006	1,2209753588152838e-12	3,1327985099398275e-10	AT1
Anxa5	7,054936408996582	1,7309430837631226	1,7267949784207578e-12	4,3858848214535303e-10	AT1
Epb41l4b	7,045987606048584	5,391308784484863	1,841505684224526e-12	4,630466042982571e-10	AT1
Sphk1	7,033946990966797	5,443887710571289	2,0077162879547374e-12	4,99841842184375e-10	AT1
Wwp1	7,004607677459717	2,801490306854248	2,476790470165224e-12	6,105774154147506e-10	AT1
Scnn1b	6,995352268218994	4,25507926940918	2,6459333843663585e-12	6,459416985426415e-10	AT1
Serpinb6b	6,981261253356934	2,563708543777466	2,925412525617188e-12	7,072552020472247e-10	AT1
Ctnna1	6,979926586151123	1,5270538330078125	2,9533424623169057e-12	7,072552020472247e-10	AT1
Traf1	6,903717994689941	2,3135719299316406	5,065878598024407e-12	1,2017124278049408e-09	AT1
Clic3	6,843255043029785	3,5930116176605225	7,741355078382035e-12	1,8192184434197782e-09	AT1
Arhgef28	6,837507247924805	3,4844515323638916	8,058302369476457e-12	1,876166787782273e-09	AT1
Cxadr	6,833863735198975	3,3288161754608154	8,265758916326625e-12	1,9068119995507613e-09	AT1
Vamp8	6,811280250549316	1,546410322189331	9,673392884657129e-12	2,2112496734973045e-09	AT1
Ccn1	6,721273899078369	3,7051477432250977	1,8014263873496106e-11	4,080798784676213e-09	AT1
Itgb6	6,685464859008789	6,178713798522949	2,3019299773192574e-11	5,168038328543994e-09	AT1
Mpp7	6,657303810119629	3,8422601222991943	2,7889663962803698e-11	6,206067259687602e-09	AT1
Thbs3	6,635591983795166	3,01054310798645	3,23202630393912e-11	7,128886088820104e-09	AT1
Tmod1	6,605312824249268	4,014039516448975	3,9667853648318714e-11	8,673462434669341e-09	AT1
Pgrmc1	6,6039509773254395	2,647920846939087	4,003423220070925e-11	8,678110074886502e-09	AT1
Nbl1	6,601526260375977	3,1636531352996826	4,0694595624063996e-11	8,7458598886076e-09	AT1
Slc43a2	6,547478675842285	1,9731764793395996	5,851649357964855e-11	1,2469468059832737e-08	AT1
Ptprf	6,506725311279297	1,493090271949768	7,680664874995687e-11	1,622943851107282e-08	AT1
Timp2	6,47910213470459	1,364699363708496	9,22699259993866e-11	1,9334394077121466e-08	AT1
Calm1	6,470991134643555	0,8953346610069275	9,736216776201727e-11	2,023282403616466e-08	AT1
Arhgef26	6,459610939025879	3,371675968170166	1,049725354388212e-10	2,1635527898435728e-08	AT1
Dusp7	6,357475280761719	3,5377752780914307	2,0509690422886792e-10	4,112805277969801e-08	AT1
Malat1	6,3567328453063965	0,9348040223121643	2,0609006364056272e-10	4,112805277969801e-08	AT1
Cav2	6,3524489402771	2,0361878871917725	2,1191367750149778e-10	4,195723953366269e-08	AT1
Aplp2	6,339495658874512	1,2727210521697998	2,305185933249191e-10	4,493325603996195e-08	AT1
Krt8	6,338045120239258	2,7080790996551514	2,326988955532681e-10	4,500933637451482e-08	AT1
Bsg	6,331343650817871	1,458859920501709	2,430355447116529e-10	4,664983795247719e-08	AT1
Ctdspl	6,328197002410889	2,938338041305542	2,4804214506766906e-10	4,725014952823135e-08	AT1
Fads3	6,3240156173706055	3,357123374938965	2,5485209693481876e-10	4,8182375770120435e-08	AT1
Sema3a	6,308201789855957	6,738228797912598	2,8229609659052193e-10	5,2972651856482644e-08	AT1
Abca5	6,279298305511475	6,248502731323242	3,40104410716782e-10	6,290384207716379e-08	AT1
Akap13	6,2792439460754395	1,2069982290267944	3,402236039965908e-10	6,290384207716379e-08	AT1
Serpinb9	6,271425724029541	3,002889394760132	3,577574659040949e-10	6,555306739325287e-08	AT1
Utrn	6,2705535888671875	1,712142825126648	3,5976628754300636e-10	6,555306739325287e-08	AT1
Nectin3	6,174241065979004	3,219658613204956	6,648211966247686e-10	1,1940663563664148e-07	AT1
Tjp2	6,146754264831543	2,262596845626831	7,908461828472936e-10	1,4004103709644503e-07	AT1
Phactr1	6,061351299285889	3,5567970275878906	1,3498253944097514e-09	2,3570388571134164e-07	AT1
Sfta3-ps	6,019453525543213	1,6716796159744263	1,7500664853115205e-09	3,034856674010909e-07	AT1
Wwc2	5,99157190322876	2,0465922355651855	2,078223909676532e-09	3,554893891756217e-07	AT1
Rusc2	5,976834297180176	3,5005576610565186	2,27515580329722e-09	3,8654589644532833e-07	AT1
Tacc2	5,958282470703125	2,779860258102417	2,549024481208546e-09	4,301692656375093e-07	AT1
Hspg2	5,950150966644287	4,648467063903809	2,678952784480393e-09	4,4908178510506317e-07	AT1
mt-Nd4	5,947787761688232	0,764936089515686	2,7179069959750012e-09	4,5160356350632035e-07	AT1
Cgn	5,947065830230713	2,814781665802002	2,7299161524343086e-09	4,5160356350632035e-07	AT1
Slc6a14	5,943667411804199	3,819357395172119	2,7871475498593945e-09	4,5523463787446884e-07	AT1
Capn2	5,943613052368164	2,031777858734131	2,7880745369921734e-09	4,5523463787446884e-07	AT1
Lamb2	5,919885635375977	1,7140895128250122	3,2216587395794994e-09	5,226361871401711e-07	AT1
Pdlim2	5,9122443199157715	2,4240071773529053	3,374777150712184e-09	5,439664836837043e-07	AT1
Slc39a4	5,849118232727051	2,2895734310150146	4,94185080149137e-09	7,914830471560543e-07	AT1
Ccnd2	5,833767890930176	1,6137492656707764	5,418952833784791e-09	8,624023354779657e-07	AT1
Nbeal1	5,810053825378418	2,3712754249572754	6,245272849540665e-09	9,876565144761008e-07	AT1
Sod1	5,801459312438965	1,3022992610931396	6,574030725850193e-09	1,0281102316714692e-06	AT1
Pls3	5,801234245300293	2,369417667388916	6,582849365643529e-09	1,0281102316714692e-06	AT1
Tspan8	5,790446758270264	3,4486985206604004	7,019946282723052e-09	1,0896083288831554e-06	AT1
Hsp90aa1	5,779018878936768	1,199737310409546	7,51375100956831e-09	1,159099810647823e-06	AT1
Tpm1	5,685757160186768	1,4202886819839478	1,3023445468773629e-08	1,984694159468563e-06	AT1
Cdh1	5,68126916885376	1,7591496706008911	1,336990367407781e-08	2,0252182402691957e-06	AT1
mt-Cytb	5,673375606536865	0,7542457580566406	1,4001071555414714e-08	2,108125414735946e-06	AT1
Cped1	5,666497230529785	4,740119457244873	1,4574624248470953e-08	2,181422182903584e-06	AT1
Rnase4	5,639173984527588	1,2170766592025757	1,7086803095492734e-08	2,5273391990362635e-06	AT1
Nt5e	5,615310192108154	3,8173155784606934	1,962100598368728e-08	2,8852058214024365e-06	AT1
Mfge8	5,605312347412109	1,7848408222198486	2,0787968325257155e-08	3,0382625814793333e-06	AT1
Scel	5,604351997375488	7,261650562286377	2,0903536551836334e-08	3,0382625814793333e-06	AT1
Ehd2	5,580270290374756	2,5131001472473145	2,401448290914188e-08	3,470368808910187e-06	AT1
Unc13d	5,575857162475586	2,6496410369873047	2,463137178759182e-08	3,539176249137122e-06	AT1
Csf1r	5,550693035125732	1,5321176052093506	2,8453961146438036e-08	4,065198028563548e-06	AT1
Slc25a51	5,549153804779053	1,8875179290771484	2,8705572597214564e-08	4,077975270943278e-06	AT1
Fhl1	5,541886806488037	2,198601722717285	2,9922940144111985e-08	4,227035561369078e-06	AT1
Trp53bp2	5,536377429962158	2,7806620597839355	3,087918702667515e-08	4,337749484836573e-06	AT1
Fdx1	5,526958465576172	2,736743927001953	3,258298786824587e-08	4,55166238859468e-06	AT1
Eps8l2	5,508822441101074	3,757524013519287	3,612420823794957e-08	5,018470807421226e-06	AT1
Akr1c14	5,492504596710205	5,400863170623779	3,9627306634476276e-08	5,474882556724758e-06	AT1
Epb41l5	5,460536479949951	3,453970193862915	4,746976617662494e-08	6,4871047310393155e-06	AT1
Selenof	5,455428600311279	1,3333781957626343	4,885481321375456e-08	6,640293395999234e-06	AT1
Wnk1	5,45151948928833	1,3668478727340698	4,9941218581677715e-08	6,7153579745255944e-06	AT1
4930523C07Rik	5,422098636627197	2,06784725189209	5,890337545631586e-08	7,862366685912712e-06	AT1
Sort1	5,421513080596924	2,2828760147094727	5,909673110509057e-08	7,862366685912712e-06	AT1
Flrt3	5,410343647003174	6,016084671020508	6,290386185380902e-08	8,324829506915935e-06	AT1
Anxa3	5,396586894989014	1,7214233875274658	6,79205678881732e-08	8,94168942171788e-06	AT1
Epb41l4a	5,365108966827393	4,356821060180664	8,090033097911499e-08	1,059499386703045e-05	AT1
Mtcl1	5,301023006439209	2,9835469722747803	1,1515555845280675e-07	1,5003038949719305e-05	AT1
Pard6b	5,281858444213867	4,718242645263672	1,2787993624770466e-07	1,6574953592518213e-05	AT1
Ier3	5,2622175216674805	1,3600519895553589	1,423284182794823e-07	1,8353067064808112e-05	AT1
Igf1r	5,210390090942383	1,9970033168792725	1,8844405784696173e-07	2,4052923018080468e-05	AT1
Sptan1	5,184394836425781	1,4251130819320679	2,1671758122830707e-07	2,752203828275647e-05	AT1
Kif5b	5,152678489685059	1,0382143259048462	2,5679190652028823e-07	3,244739944448566e-05	AT1
Ltbp3	5,124551773071289	1,9625571966171265	2,982467473512577e-07	3,749707231073687e-05	AT1
Osbpl6	5,11429500579834	2,72481369972229	3,149147762891983e-07	3,939568183976065e-05	AT1
Lrpap1	5,10147762298584	1,869877815246582	3,3701144912777194e-07	4,17445955089548e-05	AT1
Col4a5	5,079650402069092	4,177565097808838	3,781299079596628e-07	4,6608218311988826e-05	AT1
Fnbp1l	5,068740367889404	1,573227882385254	4,004574000755607e-07	4,843358405472759e-05	AT1
Phldb2	5,0686516761779785	1,1248831748962402	4,006436859567842e-07	4,843358405472759e-05	AT1
Hist1h2bc	5,066887855529785	2,204594373703003	4,04372549053469e-07	4,865046768396879e-05	AT1
Epn2	5,03826379776001	2,5177440643310547	4,6977420787180206e-07	5,624986884255458e-05	AT1
Foxn3	5,036955833435059	1,7555183172225952	4,7299348865826276e-07	5,6366925461194396e-05	AT1
F11r	5,03232479095459	1,4553593397140503	4,845671205348971e-07	5,7473774744575416e-05	AT1
Itgb1	5,026427268981934	1,045841932296753	4,997023593558181e-07	5,8990684629117594e-05	AT1
Amotl2	5,017723560333252	1,8408881425857544	5,228739116425915e-07	6,14376846180045e-05	AT1
Mcl1	4,999567031860352	0,8775617480278015	5,745926186100374e-07	6,720061113929949e-05	AT1
Hbegf	4,992347717285156	3,5459835529327393	5,964972624071866e-07	6,894329465081341e-05	AT1
Myo1c	4,99216365814209	2,182417392730713	5,970655912017015e-07	6,894329465081341e-05	AT1
Anxa1	4,991952896118164	1,487294316291809	5,977187605439381e-07	6,894329465081341e-05	AT1
Tjp1	4,978672504425049	1,6690046787261963	6,402188460446432e-07	7,341923970215836e-05	AT1
